index,time,close,open,high,low,volume
418,2019-04-08 23:59:40,111.42,111.416,111.42,111.414,5
419,2019-04-08 23:59:45,111.418,111.418,111.42,111.418,5
420,2019-04-08 23:59:50,111.42,111.416,111.42,111.414,5
421,2019-04-08 23:59:55,111.418,111.418,111.42,111.418,3
422,2019-04-09 00:00:00,111.413,111.421,111.421,111.413,4
423,2019-04-09 00:00:05,111.424,111.415,111.424,111.415,6
424,2019-04-09 00:00:10,111.424,111.426,111.426,111.424,2
425,2019-04-09 00:00:15,111.436,111.422,111.436,111.422,7
426,2019-04-09 00:00:20,111.438,111.434,111.44,111.434,6
427,2019-04-09 00:00:25,111.442,111.44,111.442,111.44,4
428,2019-04-09 00:00:30,111.448,111.444,111.448,111.444,4
429,2019-04-09 00:00:35,111.442,111.445,111.445,111.442,2
430,2019-04-09 00:00:40,111.447,111.444,111.447,111.444,2
431,2019-04-09 00:00:45,111.45,111.45,111.452,111.45,3
432,2019-04-09 00:00:50,111.448,111.447,111.45,111.447,3
433,2019-04-09 00:00:55,111.442,111.444,111.444,111.44,4
434,2019-04-09 00:01:00,111.44,111.44,111.442,111.44,3
435,2019-04-09 00:01:05,111.442,111.442,111.445,111.442,3
436,2019-04-09 00:01:10,111.444,111.444,111.448,111.437,16
437,2019-04-09 00:01:15,111.45,111.442,111.45,111.442,7
438,2019-04-09 00:01:20,111.448,111.448,111.454,111.448,5
439,2019-04-09 00:01:25,111.44,111.445,111.445,111.44,3
440,2019-04-09 00:01:35,111.43,111.438,111.438,111.43,4
441,2019-04-09 00:01:40,111.43,111.428,111.432,111.428,4
442,2019-04-09 00:01:45,111.433,111.433,111.436,111.433,3
443,2019-04-09 00:01:50,111.435,111.435,111.435,111.435,1
444,2019-04-09 00:01:55,111.45,111.438,111.45,111.438,6
445,2019-04-09 00:02:00,111.45,111.452,111.452,111.45,2
446,2019-04-09 00:02:05,111.455,111.448,111.455,111.448,4
447,2019-04-09 00:02:10,111.46,111.458,111.46,111.455,4
448,2019-04-09 00:02:15,111.458,111.458,111.462,111.458,7
449,2019-04-09 00:02:20,111.468,111.46,111.47,111.46,6
450,2019-04-09 00:02:25,111.468,111.466,111.468,111.458,8
451,2019-04-09 00:02:30,111.471,111.471,111.471,111.471,1
452,2019-04-09 00:02:45,111.472,111.474,111.474,111.472,2
453,2019-04-09 00:02:55,111.476,111.474,111.476,111.474,2
454,2019-04-09 00:03:00,111.478,111.478,111.486,111.478,7
455,2019-04-09 00:03:05,111.48,111.48,111.48,111.48,1
456,2019-04-09 00:03:10,111.481,111.483,111.483,111.478,4
457,2019-04-09 00:03:15,111.484,111.483,111.486,111.483,3
458,2019-04-09 00:03:25,111.481,111.48,111.483,111.48,3
459,2019-04-09 00:03:30,111.48,111.483,111.486,111.48,4
460,2019-04-09 00:03:35,111.484,111.484,111.484,111.484,1
461,2019-04-09 00:03:40,111.488,111.486,111.488,111.486,2
462,2019-04-09 00:03:45,111.496,111.491,111.496,111.491,3
463,2019-04-09 00:03:50,111.504,111.498,111.504,111.498,3
464,2019-04-09 00:03:55,111.504,111.506,111.506,111.504,2
465,2019-04-09 00:04:00,111.501,111.501,111.501,111.501,1
466,2019-04-09 00:04:05,111.508,111.504,111.508,111.504,3
467,2019-04-09 00:04:10,111.514,111.51,111.514,111.51,2
468,2019-04-09 00:04:15,111.518,111.516,111.526,111.516,8
469,2019-04-09 00:04:20,111.518,111.52,111.525,111.518,6
470,2019-04-09 00:04:25,111.512,111.515,111.515,111.512,2
471,2019-04-09 00:04:30,111.515,111.515,111.515,111.515,1
472,2019-04-09 00:04:50,111.52,111.518,111.52,111.518,2
473,2019-04-09 00:04:55,111.518,111.518,111.518,111.518,1
474,2019-04-09 00:05:00,111.514,111.516,111.516,111.514,2
475,2019-04-09 00:05:05,111.516,111.516,111.516,111.516,1
476,2019-04-09 00:05:10,111.514,111.514,111.514,111.514,1
477,2019-04-09 00:05:15,111.506,111.511,111.511,111.506,3
478,2019-04-09 00:05:25,111.513,111.508,111.513,111.508,3
479,2019-04-09 00:05:30,111.514,111.516,111.516,111.514,2
480,2019-04-09 00:05:35,111.506,111.511,111.511,111.506,3
481,2019-04-09 00:05:50,111.506,111.503,111.506,111.503,2
482,2019-04-09 00:06:10,111.513,111.508,111.513,111.508,3
483,2019-04-09 00:06:25,111.511,111.511,111.511,111.511,1
484,2019-04-09 00:06:30,111.508,111.508,111.508,111.508,1
485,2019-04-09 00:06:35,111.507,111.505,111.507,111.505,2
486,2019-04-09 00:06:40,111.496,111.505,111.505,111.496,4
487,2019-04-09 00:06:45,111.494,111.498,111.498,111.494,3
488,2019-04-09 00:07:05,111.491,111.491,111.491,111.491,1
489,2019-04-09 00:07:10,111.488,111.488,111.488,111.488,1
490,2019-04-09 00:07:15,111.491,111.491,111.491,111.491,1
491,2019-04-09 00:07:20,111.494,111.494,111.494,111.494,1
492,2019-04-09 00:07:30,111.49,111.49,111.49,111.49,1
493,2019-04-09 00:07:35,111.492,111.492,111.492,111.492,1
494,2019-04-09 00:07:45,111.49,111.49,111.49,111.49,1
495,2019-04-09 00:07:55,111.488,111.488,111.488,111.488,1
496,2019-04-09 00:08:25,111.475,111.485,111.485,111.475,5
497,2019-04-09 00:08:30,111.477,111.477,111.48,111.477,3
498,2019-04-09 00:08:35,111.48,111.48,111.48,111.48,1
499,2019-04-09 00:08:40,111.48,111.482,111.482,111.48,2
500,2019-04-09 00:08:45,111.478,111.478,111.478,111.478,1
501,2019-04-09 00:08:55,111.475,111.475,111.475,111.475,1
502,2019-04-09 00:09:05,111.478,111.477,111.48,111.477,3
503,2019-04-09 00:09:20,111.48,111.48,111.48,111.48,1
504,2019-04-09 00:09:25,111.478,111.478,111.478,111.478,1
505,2019-04-09 00:09:55,111.472,111.475,111.475,111.472,2
506,2019-04-09 00:10:00,111.474,111.474,111.474,111.474,1
507,2019-04-09 00:10:20,111.472,111.472,111.472,111.472,1
508,2019-04-09 00:10:35,111.466,111.469,111.469,111.466,4
509,2019-04-09 00:10:45,111.468,111.468,111.468,111.468,1
510,2019-04-09 00:11:00,111.474,111.472,111.474,111.472,2
511,2019-04-09 00:11:05,111.482,111.476,111.482,111.476,3
512,2019-04-09 00:11:15,111.486,111.484,111.486,111.484,2
513,2019-04-09 00:11:20,111.489,111.489,111.489,111.489,1
514,2019-04-09 00:11:35,111.487,111.487,111.487,111.487,1
515,2019-04-09 00:11:40,111.476,111.484,111.484,111.476,4
516,2019-04-09 00:11:55,111.473,111.473,111.473,111.473,1
517,2019-04-09 00:12:00,111.478,111.476,111.478,111.476,2
518,2019-04-09 00:12:05,111.481,111.481,111.481,111.481,1
519,2019-04-09 00:12:10,111.478,111.478,111.478,111.478,1
520,2019-04-09 00:12:15,111.476,111.476,111.476,111.476,1
521,2019-04-09 00:12:25,111.478,111.478,111.48,111.478,3
522,2019-04-09 00:12:40,111.472,111.474,111.474,111.472,2
523,2019-04-09 00:12:55,111.47,111.47,111.47,111.47,1
524,2019-04-09 00:13:00,111.467,111.467,111.467,111.467,1
525,2019-04-09 00:13:15,111.464,111.464,111.464,111.464,1
526,2019-04-09 00:13:45,111.47,111.467,111.47,111.467,2
527,2019-04-09 00:14:15,111.47,111.468,111.47,111.468,2
528,2019-04-09 00:14:45,111.463,111.468,111.468,111.463,3
529,2019-04-09 00:15:10,111.465,111.465,111.465,111.465,1
530,2019-04-09 00:15:15,111.468,111.468,111.468,111.468,1
531,2019-04-09 00:15:20,111.464,111.47,111.47,111.464,3
532,2019-04-09 00:15:50,111.468,111.468,111.468,111.468,1
533,2019-04-09 00:16:15,111.463,111.465,111.465,111.463,2
534,2019-04-09 00:16:20,111.466,111.465,111.468,111.465,3
535,2019-04-09 00:16:25,111.468,111.468,111.468,111.468,1
536,2019-04-09 00:16:30,111.468,111.466,111.468,111.466,2
537,2019-04-09 00:16:35,111.47,111.47,111.47,111.47,1
538,2019-04-09 00:16:40,111.468,111.468,111.468,111.468,1
539,2019-04-09 00:16:45,111.47,111.47,111.47,111.47,1
540,2019-04-09 00:17:00,111.477,111.472,111.477,111.472,3
541,2019-04-09 00:17:25,111.474,111.474,111.474,111.474,1
542,2019-04-09 00:17:30,111.472,111.472,111.472,111.472,1
543,2019-04-09 00:18:00,111.469,111.474,111.476,111.469,5
544,2019-04-09 00:18:05,111.464,111.466,111.466,111.464,2
545,2019-04-09 00:18:10,111.461,111.461,111.461,111.461,1
546,2019-04-09 00:18:15,111.458,111.458,111.458,111.456,3
547,2019-04-09 00:18:20,111.46,111.46,111.46,111.46,1
548,2019-04-09 00:18:25,111.462,111.462,111.462,111.462,1
549,2019-04-09 00:18:35,111.458,111.46,111.46,111.458,2
550,2019-04-09 00:18:50,111.455,111.455,111.455,111.455,1
551,2019-04-09 00:18:55,111.458,111.458,111.458,111.458,1
552,2019-04-09 00:19:00,111.462,111.46,111.462,111.46,2
553,2019-04-09 00:19:05,111.465,111.46,111.465,111.46,3
554,2019-04-09 00:19:10,111.465,111.462,111.465,111.46,4
555,2019-04-09 00:19:35,111.463,111.463,111.463,111.463,1
556,2019-04-09 00:19:50,111.465,111.465,111.465,111.465,1
557,2019-04-09 00:19:55,111.468,111.468,111.468,111.468,1
558,2019-04-09 00:20:05,111.466,111.466,111.466,111.466,1
559,2019-04-09 00:20:15,111.472,111.468,111.472,111.468,2
560,2019-04-09 00:20:35,111.466,111.468,111.468,111.466,2
561,2019-04-09 00:20:40,111.464,111.464,111.464,111.464,1
562,2019-04-09 00:20:45,111.458,111.461,111.461,111.458,2
563,2019-04-09 00:20:55,111.451,111.456,111.456,111.451,3
564,2019-04-09 00:21:05,111.446,111.448,111.448,111.446,2
565,2019-04-09 00:21:15,111.44,111.442,111.442,111.44,2
566,2019-04-09 00:21:20,111.44,111.438,111.44,111.438,2
567,2019-04-09 00:21:25,111.436,111.438,111.438,111.436,2
568,2019-04-09 00:21:35,111.438,111.433,111.438,111.433,3
569,2019-04-09 00:21:40,111.44,111.44,111.44,111.44,1
570,2019-04-09 00:21:50,111.442,111.442,111.444,111.442,3
571,2019-04-09 00:22:05,111.448,111.445,111.448,111.445,2
572,2019-04-09 00:22:25,111.45,111.45,111.45,111.45,1
573,2019-04-09 00:22:30,111.456,111.452,111.456,111.452,3
574,2019-04-09 00:22:40,111.464,111.46,111.464,111.46,3
575,2019-04-09 00:22:45,111.462,111.462,111.462,111.462,1
576,2019-04-09 00:23:00,111.46,111.46,111.46,111.46,1
577,2019-04-09 00:23:10,111.462,111.462,111.462,111.462,1
578,2019-04-09 00:23:20,111.454,111.459,111.459,111.454,3
579,2019-04-09 00:23:40,111.46,111.457,111.46,111.457,2
580,2019-04-09 00:23:45,111.462,111.462,111.462,111.462,1
581,2019-04-09 00:23:55,111.46,111.46,111.46,111.46,1
582,2019-04-09 00:24:25,111.462,111.462,111.462,111.462,1
583,2019-04-09 00:24:35,111.464,111.464,111.464,111.464,1
584,2019-04-09 00:24:45,111.467,111.467,111.467,111.467,1
585,2019-04-09 00:25:25,111.46,111.464,111.464,111.46,3
586,2019-04-09 00:25:35,111.462,111.462,111.462,111.462,1
587,2019-04-09 00:25:45,111.462,111.46,111.462,111.46,2
588,2019-04-09 00:26:00,111.468,111.466,111.468,111.466,2
589,2019-04-09 00:26:05,111.465,111.465,111.465,111.465,1
590,2019-04-09 00:26:15,111.463,111.463,111.463,111.463,1
591,2019-04-09 00:26:20,111.462,111.46,111.462,111.46,2
592,2019-04-09 00:26:30,111.466,111.466,111.466,111.466,1
593,2019-04-09 00:26:45,111.466,111.466,111.466,111.466,1
594,2019-04-09 00:27:40,111.468,111.468,111.468,111.468,1
595,2019-04-09 00:27:55,111.466,111.466,111.466,111.466,1
596,2019-04-09 00:28:30,111.468,111.468,111.468,111.468,1
597,2019-04-09 00:28:45,111.47,111.47,111.47,111.47,1
598,2019-04-09 00:28:50,111.473,111.473,111.473,111.473,1
599,2019-04-09 00:28:55,111.473,111.476,111.476,111.473,2
600,2019-04-09 00:29:00,111.478,111.476,111.478,111.476,2
601,2019-04-09 00:30:00,111.476,111.476,111.476,111.476,1
602,2019-04-09 00:30:10,111.48,111.479,111.482,111.479,3
603,2019-04-09 00:30:20,111.48,111.478,111.48,111.478,2
604,2019-04-09 00:30:25,111.483,111.483,111.483,111.483,1
605,2019-04-09 00:30:45,111.486,111.486,111.486,111.486,1
606,2019-04-09 00:31:00,111.488,111.488,111.488,111.488,1
607,2019-04-09 00:31:10,111.491,111.491,111.491,111.491,1
608,2019-04-09 00:32:05,111.486,111.488,111.488,111.486,2
609,2019-04-09 00:32:10,111.484,111.484,111.484,111.484,1
610,2019-04-09 00:32:15,111.488,111.486,111.488,111.486,2
611,2019-04-09 00:32:20,111.49,111.49,111.49,111.49,1
612,2019-04-09 00:32:30,111.484,111.488,111.488,111.484,3
613,2019-04-09 00:32:35,111.488,111.486,111.488,111.486,2
614,2019-04-09 00:32:45,111.488,111.485,111.488,111.485,2
615,2019-04-09 00:33:45,111.494,111.49,111.494,111.49,3
616,2019-04-09 00:33:55,111.497,111.497,111.497,111.497,1
617,2019-04-09 00:34:05,111.502,111.5,111.502,111.5,2
618,2019-04-09 00:34:45,111.506,111.504,111.506,111.504,2
619,2019-04-09 00:34:55,111.502,111.504,111.504,111.502,2
620,2019-04-09 00:35:00,111.502,111.5,111.502,111.5,2
621,2019-04-09 00:35:20,111.506,111.504,111.506,111.504,2
622,2019-04-09 00:35:25,111.509,111.509,111.509,111.509,1
623,2019-04-09 00:35:50,111.504,111.506,111.506,111.504,2
624,2019-04-09 00:36:00,111.506,111.506,111.506,111.506,1
625,2019-04-09 00:36:10,111.51,111.51,111.51,111.51,1
626,2019-04-09 00:36:35,111.505,111.508,111.508,111.505,2
627,2019-04-09 00:36:50,111.502,111.502,111.502,111.502,1
628,2019-04-09 00:37:10,111.5,111.5,111.5,111.497,3
629,2019-04-09 00:38:15,111.497,111.497,111.497,111.497,1
630,2019-04-09 00:38:20,111.494,111.494,111.494,111.494,1
631,2019-04-09 00:38:25,111.497,111.497,111.497,111.497,1
632,2019-04-09 00:38:35,111.494,111.494,111.494,111.494,1
633,2019-04-09 00:38:45,111.49,111.492,111.492,111.49,2
634,2019-04-09 00:38:50,111.494,111.492,111.494,111.492,2
635,2019-04-09 00:38:55,111.496,111.496,111.498,111.496,3
636,2019-04-09 00:39:00,111.494,111.494,111.494,111.494,1
637,2019-04-09 00:39:05,111.496,111.496,111.496,111.496,1
638,2019-04-09 00:39:25,111.493,111.493,111.493,111.493,1
639,2019-04-09 00:39:45,111.495,111.495,111.495,111.495,1
640,2019-04-09 00:40:00,111.5,111.498,111.5,111.498,2
641,2019-04-09 00:40:05,111.503,111.503,111.503,111.503,1
642,2019-04-09 00:41:25,111.496,111.5,111.5,111.496,3
643,2019-04-09 00:41:45,111.492,111.492,111.492,111.492,1
644,2019-04-09 00:41:50,111.495,111.495,111.495,111.495,1
645,2019-04-09 00:42:05,111.501,111.498,111.501,111.498,2
646,2019-04-09 00:42:15,111.499,111.499,111.499,111.499,1
647,2019-04-09 00:42:25,111.496,111.496,111.496,111.496,1
648,2019-04-09 00:42:40,111.498,111.498,111.498,111.498,1
649,2019-04-09 00:43:00,111.496,111.496,111.496,111.496,1
650,2019-04-09 00:43:25,111.501,111.499,111.501,111.499,2
651,2019-04-09 00:43:40,111.504,111.504,111.504,111.504,1
652,2019-04-09 00:44:05,111.506,111.506,111.506,111.506,1
653,2019-04-09 00:44:10,111.503,111.503,111.503,111.503,1
654,2019-04-09 00:44:15,111.498,111.5,111.5,111.498,2
